GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,FMC001,FMC002
"G4700750","2000","3","6","Tennessee","47","Haywood","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Haywood County",524,19273
"G4700770","2000","3","6","Tennessee","47","Henderson","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Henderson County",247,25275
"G4700790","2000","3","6","Tennessee","47","Henry","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Henry County",311,30804
"G4700810","2000","3","6","Tennessee","47","Hickman","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hickman County",222,22073
"G4700830","2000","3","6","Tennessee","47","Houston","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Houston County",101,7987
"G4700850","2000","3","6","Tennessee","47","Humphreys","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Humphreys County",148,17781
"G4700870","2000","3","6","Tennessee","47","Jackson","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jackson County",89,10895
"G4700890","2000","3","6","Tennessee","47","Jefferson","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Jefferson County",588,43706
"G4700910","2000","3","6","Tennessee","47","Johnson","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Johnson County",150,17349
"G4700930","2000","3","6","Tennessee","47","Knox","093",,,,,,,,,,,,,"3840","9999","9999",,,,,,,"Knox County",4803,377229
"G4700950","2000","3","6","Tennessee","47","Lake","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lake County",109,7845
"G4700970","2000","3","6","Tennessee","47","Lauderdale","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lauderdale County",314,26787
"G4700990","2000","3","6","Tennessee","47","Lawrence","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lawrence County",399,39527
"G4701010","2000","3","6","Tennessee","47","Lewis","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lewis County",136,11231
"G4701030","2000","3","6","Tennessee","47","Lincoln","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Lincoln County",321,31019
"G4701050","2000","3","6","Tennessee","47","Loudon","105",,,,,,,,,,,,,"3840","9999","9999",,,,,,,"Loudon County",894,38192
"G4701070","2000","3","6","Tennessee","47","McMinn","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McMinn County",884,48131
"G4701090","2000","3","6","Tennessee","47","McNairy","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"McNairy County",229,24424
"G4701110","2000","3","6","Tennessee","47","Macon","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Macon County",349,20037
"G4701130","2000","3","6","Tennessee","47","Madison","113",,,,,,,,,,,,,"3580","9999","9999",,,,,,,"Madison County",1572,90265
"G4701150","2000","3","6","Tennessee","47","Marion","115",,,,,,,,,,,,,"1560","9999","9999",,,,,,,"Marion County",202,27574
"G4701170","2000","3","6","Tennessee","47","Marshall","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Marshall County",767,26000
"G4701190","2000","3","6","Tennessee","47","Maury","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Maury County",2264,67234
"G4701210","2000","3","6","Tennessee","47","Meigs","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Meigs County",63,11023
"G4701230","2000","3","6","Tennessee","47","Monroe","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Monroe County",684,38277
"G4701250","2000","3","6","Tennessee","47","Montgomery","125",,,,,,,,,,,,,"1660","9999","9999",,,,,,,"Montgomery County",6960,127808
"G4701270","2000","3","6","Tennessee","47","Moore","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Moore County",45,5695
"G4701290","2000","3","6","Tennessee","47","Morgan","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Morgan County",120,19637
"G4701310","2000","3","6","Tennessee","47","Obion","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Obion County",616,31834
"G4701330","2000","3","6","Tennessee","47","Overton","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Overton County",138,19980
"G4701350","2000","3","6","Tennessee","47","Perry","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Perry County",61,7570
"G4701370","2000","3","6","Tennessee","47","Pickett","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Pickett County",41,4904
"G4701390","2000","3","6","Tennessee","47","Polk","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Polk County",117,15933
"G4701410","2000","3","6","Tennessee","47","Putnam","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Putnam County",1891,60424
"G4701430","2000","3","6","Tennessee","47","Rhea","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Rhea County",474,27926
"G4701450","2000","3","6","Tennessee","47","Roane","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Roane County",359,51551
"G4701470","2000","3","6","Tennessee","47","Robertson","147",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Robertson County",1447,52986
"G4701490","2000","3","6","Tennessee","47","Rutherford","149",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Rutherford County",5065,176958
"G4701510","2000","3","6","Tennessee","47","Scott","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Scott County",120,21007
"G4701530","2000","3","6","Tennessee","47","Sequatchie","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Sequatchie County",93,11277
"G4701550","2000","3","6","Tennessee","47","Sevier","155",,,,,,,,,,,,,"3840","9999","9999",,,,,,,"Sevier County",884,70286
"G4701570","2000","3","6","Tennessee","47","Shelby","157",,,,,,,,,,,,,"4920","9999","9999",,,,,,,"Shelby County",23364,874108
"G4701590","2000","3","6","Tennessee","47","Smith","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Smith County",200,17512
"G4701610","2000","3","6","Tennessee","47","Stewart","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Stewart County",124,12246
"G4701630","2000","3","6","Tennessee","47","Sullivan","163",,,,,,,,,,,,,"3660","9999","9999",,,,,,,"Sullivan County",1090,151958
"G4701650","2000","3","6","Tennessee","47","Sumner","165",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Sumner County",2291,128158
"G4701670","2000","3","6","Tennessee","47","Tipton","167",,,,,,,,,,,,,"4920","9999","9999",,,,,,,"Tipton County",622,50649
"G4701690","2000","3","6","Tennessee","47","Trousdale","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Trousdale County",110,7149
"G4701710","2000","3","6","Tennessee","47","Unicoi","171",,,,,,,,,,,,,"3660","9999","9999",,,,,,,"Unicoi County",342,17325
"G4701730","2000","3","6","Tennessee","47","Union","173",,,,,,,,,,,,,"3840","9999","9999",,,,,,,"Union County",140,17668
"G4701750","2000","3","6","Tennessee","47","Van Buren","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Van Buren County",18,5490
"G4701770","2000","3","6","Tennessee","47","Warren","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Warren County",1885,36391
"G4701790","2000","3","6","Tennessee","47","Washington","179",,,,,,,,,,,,,"3660","9999","9999",,,,,,,"Washington County",1482,105716
"G4701810","2000","3","6","Tennessee","47","Wayne","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Wayne County",142,16700
"G4701830","2000","3","6","Tennessee","47","Weakley","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Weakley County",402,34493
"G4701850","2000","3","6","Tennessee","47","White","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"White County",239,22863
"G4701870","2000","3","6","Tennessee","47","Williamson","187",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Williamson County",3197,123441
"G4701890","2000","3","6","Tennessee","47","Wilson","189",,,,,,,,,,,,,"5360","9999","9999",,,,,,,"Wilson County",1127,87682
"G4800010","2000","3","7","Texas","48","Anderson","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Anderson County",6705,48404
"G4800030","2000","3","7","Texas","48","Andrews","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Andrews County",5202,7802
"G4800050","2000","3","7","Texas","48","Angelina","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Angelina County",11496,68634
"G4800070","2000","3","7","Texas","48","Aransas","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Aransas County",4571,17926
"G4800090","2000","3","7","Texas","48","Archer","009",,,,,,,,,,,,,"9080","9999","9999",,,,,,,"Archer County",431,8423
"G4800110","2000","3","7","Texas","48","Armstrong","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Armstrong County",116,2032
"G4800130","2000","3","7","Texas","48","Atascosa","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Atascosa County",22620,16008
"G4800150","2000","3","7","Texas","48","Austin","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Austin County",3805,19785
"G4800170","2000","3","7","Texas","48","Bailey","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bailey County",3119,3475
"G4800190","2000","3","7","Texas","48","Bandera","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bandera County",2384,15261
"G4800210","2000","3","7","Texas","48","Bastrop","021",,,,,,,,,,,,,"0640","9999","9999",,,,,,,"Bastrop County",13845,43888
"G4800230","2000","3","7","Texas","48","Baylor","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Baylor County",382,3711
"G4800250","2000","3","7","Texas","48","Bee","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bee County",17450,14909
"G4800270","2000","3","7","Texas","48","Bell","027",,,,,,,,,,,,,"3810","9999","9999",,,,,,,"Bell County",39701,198273
"G4800290","2000","3","7","Texas","48","Bexar","029",,,,,,,,,,,,,"7240","9999","9999",,,,,,,"Bexar County",757033,635898
"G4800310","2000","3","7","Texas","48","Blanco","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Blanco County",1290,7128
"G4800330","2000","3","7","Texas","48","Borden","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Borden County",87,642
"G4800350","2000","3","7","Texas","48","Bosque","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Bosque County",2104,15100
"G4800370","2000","3","7","Texas","48","Bowie","037",,,,,,,,,,,,,"8360","9999","9999",,,,,,,"Bowie County",3992,85314
"G4800390","2000","3","7","Texas","48","Brazoria","039",,,,,,,,,,,,,"3362","1145","9999",,,,,,,"Brazoria County",55063,186704
"G4800410","2000","3","7","Texas","48","Brazos","041",,,,,,,,,,,,,"1260","9999","9999",,,,,,,"Brazos County",27253,125162
"G4800430","2000","3","7","Texas","48","Brewster","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brewster County",3867,4999
"G4800450","2000","3","7","Texas","48","Briscoe","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Briscoe County",407,1383
"G4800470","2000","3","7","Texas","48","Brooks","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brooks County",7304,672
"G4800490","2000","3","7","Texas","48","Brown","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Brown County",5793,31881
"G4800510","2000","3","7","Texas","48","Burleson","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Burleson County",2411,14059
"G4800530","2000","3","7","Texas","48","Burnet","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Burnet County",5044,29103
"G4800550","2000","3","7","Texas","48","Caldwell","055",,,,,,,,,,,,,"0640","9999","9999",,,,,,,"Caldwell County",13018,19176
"G4800570","2000","3","7","Texas","48","Calhoun","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Calhoun County",8448,12199
"G4800590","2000","3","7","Texas","48","Callahan","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Callahan County",812,12093
"G4800610","2000","3","7","Texas","48","Cameron","061",,,,,,,,,,,,,"1240","9999","9999",,,,,,,"Cameron County",282736,52491
"G4800630","2000","3","7","Texas","48","Camp","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Camp County",1707,9842
"G4800650","2000","3","7","Texas","48","Carson","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Carson County",458,6058
"G4800670","2000","3","7","Texas","48","Cass","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cass County",526,29912
"G4800690","2000","3","7","Texas","48","Castro","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Castro County",4279,4006
"G4800710","2000","3","7","Texas","48","Chambers","071",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Chambers County",2810,23221
"G4800730","2000","3","7","Texas","48","Cherokee","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cherokee County",6178,40481
"G4800750","2000","3","7","Texas","48","Childress","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Childress County",1574,6114
"G4800770","2000","3","7","Texas","48","Clay","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Clay County",404,10602
"G4800790","2000","3","7","Texas","48","Cochran","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cochran County",1646,2084
"G4800810","2000","3","7","Texas","48","Coke","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Coke County",653,3211
"G4800830","2000","3","7","Texas","48","Coleman","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Coleman County",1289,7946
"G4800850","2000","3","7","Texas","48","Collin","085",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Collin County",50510,441165
"G4800870","2000","3","7","Texas","48","Collingsworth","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Collingsworth County",655,2551
"G4800890","2000","3","7","Texas","48","Colorado","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Colorado County",4024,16366
"G4800910","2000","3","7","Texas","48","Comal","091",,,,,,,,,,,,,"7240","9999","9999",,,,,,,"Comal County",17609,60412
"G4800930","2000","3","7","Texas","48","Comanche","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Comanche County",2928,11098
"G4800950","2000","3","7","Texas","48","Concho","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Concho County",1639,2327
"G4800970","2000","3","7","Texas","48","Cooke","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cooke County",3627,32736
"G4800990","2000","3","7","Texas","48","Coryell","099",,,,,,,,,,,,,"3810","9999","9999",,,,,,,"Coryell County",9424,65554
"G4801010","2000","3","7","Texas","48","Cottle","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Cottle County",360,1544
"G4801030","2000","3","7","Texas","48","Crane","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crane County",1753,2243
"G4801050","2000","3","7","Texas","48","Crockett","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crockett County",2242,1857
"G4801070","2000","3","7","Texas","48","Crosby","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Crosby County",3460,3612
"G4801090","2000","3","7","Texas","48","Culberson","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Culberson County",2149,826
"G4801110","2000","3","7","Texas","48","Dallam","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dallam County",1766,4456
"G4801130","2000","3","7","Texas","48","Dallas","113",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Dallas County",662729,1556170
"G4801150","2000","3","7","Texas","48","Dawson","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dawson County",7222,7763
"G4801170","2000","3","7","Texas","48","Deaf Smith","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Deaf Smith County",10654,7907
"G4801190","2000","3","7","Texas","48","Delta","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Delta County",165,5162
"G4801210","2000","3","7","Texas","48","Denton","121",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Denton County",52619,380357
"G4801230","2000","3","7","Texas","48","Dewitt","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"DeWitt County",5452,14561
"G4801250","2000","3","7","Texas","48","Dickens","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dickens County",660,2102
"G4801270","2000","3","7","Texas","48","Dimmit","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Dimmit County",8708,1540
"G4801290","2000","3","7","Texas","48","Donley","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Donley County",243,3585
"G4801310","2000","3","7","Texas","48","Duval","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Duval County",11544,1576
"G4801330","2000","3","7","Texas","48","Eastland","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Eastland County",1976,16321
"G4801350","2000","3","7","Texas","48","Ector","135",,,,,,,,,,,,,"5800","9999","9999",,,,,,,"Ector County",51306,69817
"G4801370","2000","3","7","Texas","48","Edwards","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Edwards County",974,1188
"G4801390","2000","3","7","Texas","48","Ellis","139",,,,,,,,,,,,,"1922","1920","9999",,,,,,,"Ellis County",20508,90852
"G4801410","2000","3","7","Texas","48","El Paso","141",,,,,,,,,,,,,"2320","9999","9999",,,,,,,"El Paso County",531654,147968
"G4801430","2000","3","7","Texas","48","Erath","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Erath County",4959,28042
"G4801450","2000","3","7","Texas","48","Falls","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Falls County",2941,15635
"G4801470","2000","3","7","Texas","48","Fannin","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fannin County",1753,29489
"G4801490","2000","3","7","Texas","48","Fayette","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fayette County",2786,19018
"G4801510","2000","3","7","Texas","48","Fisher","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Fisher County",928,3416
"G4801530","2000","3","7","Texas","48","Floyd","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Floyd County",3569,4202
"G4801550","2000","3","7","Texas","48","Foard","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Foard County",265,1357
"G4801570","2000","3","7","Texas","48","Fort Bend","157",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Fort Bend County",74871,279581
"G4801590","2000","3","7","Texas","48","Franklin","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Franklin County",842,8616
"G4801610","2000","3","7","Texas","48","Freestone","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Freestone County",1465,16402
"G4801630","2000","3","7","Texas","48","Frio","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Frio County",11987,4265
"G4801650","2000","3","7","Texas","48","Gaines","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gaines County",5175,9292
"G4801670","2000","3","7","Texas","48","Galveston","167",,,,,,,,,,,,,"3362","2920","9999",,,,,,,"Galveston County",44939,205219
"G4801690","2000","3","7","Texas","48","Garza","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Garza County",1810,3062
"G4801710","2000","3","7","Texas","48","Gillespie","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gillespie County",3309,17505
"G4801730","2000","3","7","Texas","48","Glasscock","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Glasscock County",420,986
"G4801750","2000","3","7","Texas","48","Goliad","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Goliad County",2439,4489
"G4801770","2000","3","7","Texas","48","Gonzales","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gonzales County",7381,11247
"G4801790","2000","3","7","Texas","48","Gray","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Gray County",2959,19785
"G4801810","2000","3","7","Texas","48","Grayson","181",,,,,,,,,,,,,"7640","9999","9999",,,,,,,"Grayson County",7519,103076
"G4801830","2000","3","7","Texas","48","Gregg","183",,,,,,,,,,,,,"4420","9999","9999",,,,,,,"Gregg County",10183,101196
"G4801850","2000","3","7","Texas","48","Grimes","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Grimes County",3787,19765
"G4801870","2000","3","7","Texas","48","Guadalupe","187",,,,,,,,,,,,,"7240","9999","9999",,,,,,,"Guadalupe County",29561,59462
"G4801890","2000","3","7","Texas","48","Hale","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hale County",17532,19070
"G4801910","2000","3","7","Texas","48","Hall","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hall County",1040,2742
"G4801930","2000","3","7","Texas","48","Hamilton","193",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hamilton County",610,7619
"G4801950","2000","3","7","Texas","48","Hansford","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hansford County",1690,3679
"G4801970","2000","3","7","Texas","48","Hardeman","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,"Hardeman County",685,4039
"G4801990","2000","3","7","Texas","48","Hardin","199",,,,,,,,,,,,,"0840","9999","9999",,,,,,,"Hardin County",1223,46850
"G4802010","2000","3","7","Texas","48","Harris","201",,,,,,,,,,,,,"3362","3360","9999",,,,,,,"Harris County",1119751,2280827
